reviewer,review_text,rating,review_date,platform,reviewer_type
dinosmagos,jogo muito boooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooommmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,10,2025-01-12,PLAYSTATION 4,user
Diego2012,"Melhor game de todos os tempos, a ambientação mais foda de todosos tempos e o melhor combate de todos souls likes pra mim, gosto do modo que o jogo basicamente é sobre sua habilidade e não sobre builds e farm. Matar um boss é sempre uma das melhores sensações, você se sente superior por ter aprendido todas combinações dele. Um fator replay foda, simplesmente master piece",10,2025-01-07,PLAYSTATION 4,user
Okami69,"simply perfect, the definition of a hard game, ladies and gentlemen. play this game only if you have the mind in a good state, because it will make you suffer asf.",10,2025-01-07,PLAYSTATION 4,user
BobbyLupo,"I just finished Sekiro 100%. All the bosses, all endings. It was my first fromsoftware game. I must say I loved it as mush as it hurt me . Definitely the most difficult game I ever played. But beautiful mecanic of gameplay except the camera.",9,2025-01-06,PLAYSTATION 4,user
SimonBruning,"One of the best action games EVER. A cousin to the soulsborne like games of fromsoft, it carves out its own identity and stands strong on its own. The main strong point of the game is its incredible combat, wich is in my opinion the best in any game ever. The world- and art design and the story are both great too",9,2025-01-03,PLAYSTATION 4,user
Majdsleiman,[SPOILER ALERT: This review contains spoilers.],8,2024-12-31,PLAYSTATION 4,user
Beebetos,Sekiro is challenging yet fun game. it explores through the story with such great mechanics. I loved the movement in the game. Nothing was more satisfying than filling the parry bar on a boss or mini boss. The only part I didn’t like was the difficulty of the game. They make mini bosses way too strong and the dodging is not what I’m used too in similar games such as eldin ring.,9,2024-12-25,PLAYSTATION 4,user
Celebrimbor13,"melhor da fromsoftware, combate fenomenal, uma das melhores ambientações que já vi em um jogo. falar bem de sekiro é chover no molhado.",10,2024-12-23,PLAYSTATION 4,user
urez,"Game is overrated Lore is ****, story basic af and pretty useless, characters are devoid of any personality You basically go through same area 3x with some new enemies even the bosses are the same early game, mid game and end game... Skill tree is 70% useless, don't even bother unlock the last 2 pages as they serve no useful purpose Same for the arm upgrade. And finally end game boss is stupid hard for no reason, gotta cheese your way for most bosses, what's the point ? Better spend your time on dark souls games",1,2024-12-22,PLAYSTATION 4,user
AvreSs,"Zajebista robota, jakby to powiedział Mamoon: Myagi napraw XDD, zarąbista gierka zresztą jak zawsze bo od Fromsoftware",10,2024-12-11,PLAYSTATION 4,user
Sircumzalot,"Its a great game. It has a bit of a learning curve, but when you get past it the game is so much more enjoyable. Anyone else that **** on the game is just ass",10,2024-12-11,PLAYSTATION 4,user
AlexBiGr,"Along with Elden Ring is the best From Software game, certainly the toughest.",9,2024-12-11,PLAYSTATION 4,user
salineUnsnap,"Game is limited to 60fps ( you need to download mod to unlock ), ghosting when moving the camera, camera mouvements make me sick, no keyboard localisation... Uninstalled after 1h I don't understand how this game is ""Game of the year""",0,2024-12-10,PLAYSTATION 4,user
GodLovesYou,Quando se aprende a mecânica o jogo é extremamente recompensador vale apena dar uma chance,10,2024-12-08,PLAYSTATION 4,user
Universe_s,"Ghost of Tsushima: A Samurai Epic for the Ages Ghost of Tsushima is a masterpiece that stands as one of the best games ever created. Set during the Mongol invasion of Japan, it delivers an unforgettable journey through the eyes of Jin Sakai, a samurai torn between honor and **** game's breathtaking open world captures feudal Japan with stunning landscapes, from serene forests to war-torn villages. Combat is a true highlight, offering a perfect balance between precision-based swordplay and stealth tactics, allowing players to approach battles in their own **** story is deeply emotional, exploring themes of loyalty, sacrifice, and the cost of war. With its compelling characters, cinematic presentation, and captivating gameplay, Ghost of Tsushima is a landmark title that redefines the samurai genre. A must-play for any gamer.",10,2024-12-08,PLAYSTATION 4,user
HSuke,"The stealth and grappling parts are quite fun. I just wish they made an easier mode. I've beaten Dark Souls 1, 2, and 3, and Sekiro still owns me so hard. This basically boils down to how good you are with parrying, I mean ""deflecting"", and rhythm. The exploration is pretty forgiving, but several of the later bosses are just way too hard. Overall, I found this to be more fun than Dark Souls because of how fluid movement is, but the bosses are just so frustratingly difficult.",9,2024-11-18,PLAYSTATION 4,user
Blitzkerg,"Beginning, it was so punishing that I uninstalled like 3 times. Then picked up again when I had nothing else to play. Gave it all focus, patience and commitment. Damn, its so so so satisfying… what a story, combat is so engaging, must learn which tool is effective against which enemy -strategize. At the end of it - i came out a better gamer, stronger…three or four endings… did new game plus twice… growth arc from day 1 till now is a long exciting and mindblowing experience",9,2024-12-02,PLAYSTATION 4,user
Mydra87,"Hesitation is defeat ,masterpiece ,had some problems with demon of hatred but figure out",10,2024-11-20,PLAYSTATION 4,user
sharksaredecent,"This game's combat is the best ever in a video game and the boss fights really make you feel like you are fighting a more skilled opponent than just an oversized goon, peak game and the 3rd best soulsborne game ever, it lacks memorable soundtracks, content and overall versatility. But even all of that is executed well, fromsoft drop the dlc brah.",9,2024-11-18,PLAYSTATION 4,user
Hxad,"masterpiece deserves 93 as a scorein my honest opinion, it's a well-made game in every aspect and has few flaws",10,2024-11-17,PLAYSTATION 4,user
jack441,"I am huge Souls fan, I had played all From games (including Elden ring) before starting Sekiro. Many people told me that it is best Souls game. However, I do not *completely* agree. It definitely has the potential, but here is where it fell flat for me (compared to other souls games): 1. Overwhelming initial difficulty - you just start with 1 flask and a pathetic health bar and almost no tools/skills at your disposal. And it takes a while to acquire some better gear, which is most of the time acquired by defeating bosses and mini-bosses - and most of those are very challenging. In other Souls game there is always a more linear difficulty progression. So it is quite understandable why some players just give up and never finish this game. 2. Underwhelming prosthetics, skills and upgrades - while they sound good on paper, and definitely are in the early to mid game, most skills and most prosthetics are simply not worth it in the end-game. I beat the game 3 times only using 2 of dozens of combat skills - Double Ichimonji and Mortal Draw. The other skills were either too under-powered or cost too many emblems or skill point investment. Most of the prosthetics were highly situational, so again I was using mainly 2 or 3 of them. 3. Replayability - as you may heard, Sekiro is a rhythm game and if you master the rhythm of deflecting, countering and pressuring your opponent - you are going to have a great time. And you need to master it in order to defeat some of the more challenging bosses However, once you master it, there is almost no incentive to come back. In other Souls games you can always experience something new, by starting a new character build, focusing on different set of weapons and upgrades, and so on... Still, I think it is a solid game that deserves to be experienced, especially for Souls fans. The feeling of overcoming a challenging boss after two hours of dying, and later destroying him in the first try on the second play-through or gauntlet, is unmatched! However, I think I have to put the game on the last spot in my Souls-ranking, to be shared with DS2",8,2024-11-14,PLAYSTATION 4,user
kezen,"It was so close to a 10. The combat is amazing, the artstyle is beautiful, the cinematics are epic, the boss fights are almost perfect. However, it tends to repeat areas and minibosses a lot. Are the areas and minibosses cool? Yes. Are they fun to interact with? Hell yes. Do they make the game look like it's lacking in content? I guess. Also, is it just me or do the characters in this game feel flat? Some characters do show emotion, however, i feel like most characters in this game are just too stoic and cold. I get that this is probably intentional to show the mannerisms of people in Sengoku Japan, however, a bit more of personality for each character would be nice. It is just unfortunate, but I do think that its combat system and artstyle carry this game hard and it is saved from receiving a lower rating.",9,2024-11-05,PLAYSTATION 4,user
Duque1230,Pontos fortes: • Cinematicas / Protagonista / Bosses marcantes / Ambientação / Lore e mitologia envolvida / Ensinamentos / Personalização do combate / Personagens marcantes / Plot twists / Viciante / Batalhas épicas / Quests secundárias / Mudança de mapa / Ensinamentos de imortalidade Pontos fracos: • Mini bosses reciclados / Sem Dlc,9,2024-10-28,PLAYSTATION 4,user
Ac_Steez,"Sekiro est un excellent jeu, il est très bon dans son domaine le gameplay est très bon, très dynamique et jouissif, petit point négatif pour les graphismes qui ne sont pas au standard d’un jeu de 2019 et quelques gros boss qui ne sont pas adaptés au gameplay proposé.",8,2024-10-24,PLAYSTATION 4,user
oldImpreza,"Beautiful game with unique combat and nice locations. FromSoftware knows how to make their games look good while at the same time keeping the file size small. This is what gaming is supposed to be: fun and lovely crafted experience without mtx, battlepasses or forced political agenda.",10,2024-10-20,PLAYSTATION 4,user
Ryusama,inlove all of this game the hit box the enemies the guardpose the lore is amazing,9,2024-10-20,PLAYSTATION 4,user
zdform,只狼绝对可以称作一个优秀的作品，媲美elden ring的美术，媲美仁王的战斗系统，并且有着20小时以上的长流程游戏，提供友好的游戏体验，作为一个arpg类游戏，他可以提供相应的情绪价值。,10,2024-10-18,PLAYSTATION 4,user
Rafzen,"O melhor jogo de ninja que já joguei e a jogabilidade mais fluida dos jogos da From Software. A dificuldade é alta, mas a conclusão é gratificante, afinal tudo dependerá da sua paciência e aprendizado ao longo da jornada.",10,2024-10-09,PLAYSTATION 4,user
zigacesen,"I beat this game 3 times, one playthrough was charmless and demon bell. I like the game, but it has so many annoying and janky flaws that make it annoying to play. The stealth ****, steatlh deathblow works like 60% of the time, the sprint is horribly janky, the grapple hook is unresponsive, the input buffering is terrible, the camera ****, most hitboxes that arent swords are HORRIBLE, most minibosses **** or are not fun, and half of the main bosses are mediocre or just terrible. I only liked isshin SS and father owl, all other bosses are annoying to replay. didnt like the mob minibosses and the reuse of drunkard enemy. The starting of sprint animation is janky and some badly designed combat boss arenas were annoying. Could have been top 5 combat systems in any video game of all time, but it has way too many annoying flaws that are just a staple of fromsoft at this point. I only played this game because there is no other game that does this, not because its great. Its unique and a niche, not a masterpiece. Its mediocre at best from a design perspective.",6,2024-10-02,PLAYSTATION 4,user
andreghostbc89,"One of the best soulslike genre, if not the best. Very different from the Dark Souls fórmula but if you're looking for a real challenge, get this game",10,2024-09-30,PLAYSTATION 4,user
gheisha,"loved this game. My preferred one so far. In Sekiro you have to be aware of your limits, learn to overcome them, try to improve, be determined and have a lot - a lot - patience.",9,2024-09-22,PLAYSTATION 4,user
FrancisWoodly,"The best souls-like game currently on the market. There is no other game with such powerful fighting combat system. Super hard, but also super rewarding. LOVE IT",9,2024-09-17,PLAYSTATION 4,user
Justeplayer,"The first Soulslike game i engaged in. Though it might be suffer while being killed dozens of times, but after being familiar with the enemies, the battle become an epic performance. I would like to fight with Ashina",10,2024-09-17,PLAYSTATION 4,user
Big-Antiz,Perfect. Le meilleur gameplay jamais sorti pour le moment. On attend le 2 ou un autre jeux dans le même style,10,2024-09-14,PLAYSTATION 4,user
ALoveSupreme,"Great world, with some of the best boss fights of any video game. Steep learning curve, but you will be rewarded with a great experience.",10,2024-09-09,PLAYSTATION 4,user
Adran,"An amazing and satisfying game, combat feels amazing once you get used to it and the world is beautiful",10,2024-09-08,PLAYSTATION 4,user
Adryan_999x,Parry Parry Parry Attack Attack die revive cure Parry Parry Attack die one of the best games ever,10,2024-09-06,PLAYSTATION 4,user
stillread113,"Maybe my favorite souls game when it comes to pure intensity and bosses , I think the mechanics are the tightest from software ever made, everything works well.",9,2024-09-04,PLAYSTATION 4,user
micbrabr,"Definitivamente o melhor combate da historia dos jogos. A lore e historia é mais pobre que todos os souls e que elden ring, mas compensa com a dificuldade extrema. Meus dedos doeram ao final deste jogo. Não penso em dizer muito pois a minha nota reflete mais o meu apreço por um combate difícil que um sentimento de ser um jogo excelente em todos os critérios.",10,2024-09-02,PLAYSTATION 4,user
Quentinho4,"Le jeu au meilleur gameplay? En tout cas celui le plus agréable, gratifiant, et amusant à maitriser. Le jeu devient une toute autre aventure une fois le gameplay apprivoisé.",10,2024-06-04,PLAYSTATION 4,user
Naruhito,"Incredible difficulty which seems at first immeasurable but which becomes surmountable only by showing intelligence and with precise mastery of attack, dodging and defense times making the fights of exceptional beauty and realism.",9,2024-09-01,PLAYSTATION 4,user
casualhardcore,"This game is just bad. It gives the illusion of adventure for the first six or seven mini-bosses, and then just becomes a stupid, repetitive rhythm game for autistic stimming.",3,2024-09-01,PLAYSTATION 4,user
hectordpazs,"si pudiera darle un 11 se lo doy, me parece que es uno de los juegos mas entretenidos que he jugado en mi vida, te gustan los desafios? pues entonces este juego es para ti. te reto a que hagas los gauntlets of strength (si eso te parecio dificil entonces mira el siguiente reto) te reto a que hagas los gauntlets of strength demon bell y charmless",10,2024-09-01,PLAYSTATION 4,user
binarygodmonkey,"I am a hypocrite. I failed to learn and I almost gave up. I even left a garbage review on metacritic where I cried about the difficulty. The thing is the game is really superb and failure is the player's choice. I was stuck on Madame butterfly for so long, I swear I was never going to get past her. Today I'm finished with the entire flashback section and I'm working on climbing a Ashina Castle. Don't ever give up. Take a break. Watch an awesome video by fightingcowboy, that guy has the best videos. I promise you that you will get there. There is no doubt in my mind; if you don't give up, you're going to get there.",10,2024-08-09,PLAYSTATION 4,user
LimonTakia,"The simple gameplay, combined with comfortable controls and outstanding artistic elements, makes it an excellent game.",9,2024-08-21,PLAYSTATION 4,user
rayleighh77771,It is really the best literally the BEST game i have ever played It is so satisfying in all aspects such as combat and environments this game is justunbelievable i can not wait to see the sekiro 2 sequel,10,2024-08-20,PLAYSTATION 4,user
Mikeymo12,"When people said this was the hardest souls game I believed it, but in reality its the easiest with very few hard elements. The bosses are insane but the story itself feels to fall a little flat by the end, almost making the player feel like there was a chunk of the game cut out",7,2024-08-17,PLAYSTATION 4,user
Epok,Best gameplay ever made 10/10 ****,10,2024-08-17,PLAYSTATION 4,user
Jehrke,"Hands down the best combat of any Fromsoftware game. Certainly very difficult, but worth getting good at.",10,2024-08-10,PLAYSTATION 4,user
LelouchViFinix,"My favorite Fromsoftware game , the parry system was immaculate and the final boss was a masterpiece.",9,2024-06-30,PLAYSTATION 4,user
pshort420,"Out of every game I've had the pleasure of playing throughout the years I believe this is the best of the bunch. I currently have played through this title 4 times to obtain each ending and each time I felt a sense of accomplishment with every time I beat another boss. Sure, I think someone could argue there is a sense of copy and paste with some of the minibosses but I think that's a minor problem since most can be skipped if you just so happen to choose so. The combat is also flashy and rewarding since it takes true time and effort to get good at it. The DS titles usually have a way to somewhat get around having to fight a certain boss whether it be through cheesing or straight up skipping it while Sekiro makes you go one by one. This is a title truly worth picking up and playing just once. The only thing that I would add in as a negative is the fact that I feel as if I didn't use my prosthetics almost ever. It seems like quite an interesting core mechanic that maybe I didn't fully understand. Nevertheless I unlocked all of them and tended to only use the firecrackers for the Guardian Ape. This never took away from the game but just felt like a part of the game that didn't seem to have a real place within it.",10,2024-07-24,PLAYSTATION 4,user
Gabahuah,Amazing game very very good on gkddddddddddddddddddddddddddddddd amazing game,9,2024-07-23,PLAYSTATION 4,user
a2plug,"""Sekiro: Shadows Die Twice"" is a masterfully crafted action-adventure game by FromSoftware, blending intense combat with a rich, immersive story. Set in a beautifully rendered feudal Japan, it challenges players with its unforgiving difficulty and intricate boss battles. The game’s unique stealth and posture system adds depth to the gameplay, making each encounter strategic and rewarding. Though not for the faint-hearted, ""Sekiro"" offers a deeply satisfying experience for those who seek a tough but fair challenge.",0,2024-07-12,PLAYSTATION 4,user
Doc_Livsi,"Игра очень понравилась, считаю ее лучшей среди всех игр студии fromsoftware, крутые боссы, отличный лор, и наконец таки нормальный сюжет, 10/10!",10,2024-07-05,PLAYSTATION 4,user
velvet3921,This game is fantastic. Its parry combat system has inspired countless other games,10,2024-06-25,PLAYSTATION 4,user
Deckard92,[SPOILER ALERT: This review contains spoilers.],2,2024-06-24,PLAYSTATION 4,user
ChessPiece01,"Sekiro is a game that has built up a reputation of being one of the most difficult games as of recent. For this exact reason is why consider my personal favourite game produced by from software. It's game that at it's core has elements of typical souls like games, mechanics such as 'bonfires', healing flasks and other similar elements that any souls fan would recognise are really put to use here with it's extremely different combat. From the beginning of the game, you'll notice these similar elements and as most people will, you will start off playing this game as you typically would a souls game. Expect, of course, the parrying mechanic. This is where I personally think serkio really shines, as you slowly play the game more you start to realise that simply dodging attacks won't cut it. Eventually, most people will hit a brick wall that is a particularly boss atop of ashina castle. This is where I, when I first played, got stuck. I was stuck into a continuous loop of death, but there is a moment where you really click with sekiros combat. The game really forces you to sit down and learn it's mechanics. Where most games are forgiving with it's combat, sekiro really pushes you to learn each bosses individual move, and the many possible ways of punishing them. The more fast pace and aggressive combat I never thought I needed. However, sekiros combat isn't just the only thing that I believe makes it from softwares best game to date. The world it's self has very stunning visuals, it makes use of the inherit beauty of Japan as occasionally youll be thrown a stunning visual of ashina. Overall, I could talk more about sekiro and what makes it my personal masterpiece, but of course this game is best experience on your own terms. The only recommendation I can give with this game is to go in blind, and of course hesitation is defeat.",10,2024-06-19,PLAYSTATION 4,user
Nruw,Good boss fights with good combat. One of my favorite game,9,2024-06-15,PLAYSTATION 4,user
jellyrilla,"Sekiro is probably the best game I've ever played. One of the best narrative pieces, the best gameplay loop, graphics that blew me away on my first playthrough, this game is stellar top to bottom. While I don't personally believe a video game can be ""perfect,"" Sekiro is about as close as one can come. The learning curve is the closest thing to a flaw I can find in this game. I eventually learned the gameplay loop and kind of mastered it, but it was a wildly frustrating process, and I've personally seen players quit due to the demanding combat system. Other than that nitpick there is quite literally nothing wrong with this game in my opinion. The story is a bit basic but serves this world and its characters perfectly. I love how tightknit the narrative is, rather than an overarching, in some ways uninvolved story. Every ending being wholly unique and requiring their own individual steps adds a TON to replayability, as does the extensive upgrade system. The bosses are also incredibly consistently good. Not a single boss in this game is overtly frustrating or boring in my opinion. They all had a unique moveset that was fun to learn and overcome, and also all visually impressed me time after time. Sekiro isn't my FAVORITE game ever per se, but it is top down the closest I've seen to perfection.",10,2024-06-10,PLAYSTATION 4,user
Lambo_87,"I have to say it's like banging my head against a brick wall but I love the way it hurts. Even though I'm getting older and my reactions are slipping a bit the parry mechanics are tough but oh boy do they make u feel great when you ""master"" them. So definitely give it a go if your into pain/pleasure kinda things.",9,2024-06-09,PLAYSTATION 4,user
Mefikov,It's definitely masterpiece and well deserved GOTY. Combat is amazing as well as the bosses. Story is very immersive and NPCs are remarkable. I would say it's a must play for everyone. 10/10,10,2024-06-08,PLAYSTATION 4,user
RefinedInsights,"Was boring and repetitive like all of these dark soul type games. The story **** and at times it was just hard for the sake of being hard not like it actually felt justified. I would recommend a game like Sifu over this simply because its hard but justified, and rewards you in the end with a feeling of satisfaction.",7,2024-06-04,PLAYSTATION 4,user
teddybankers,"Sekiro is such a fast-paced game, and as such it runs so smoothly. A masterpiece indeed. Before playing it I couldn't imagine falling in love that deeply.",10,2024-05-23,PLAYSTATION 4,user
nogringo,Easily the best game ive ever played..reminds me of times when i beat battletoads with a friend..challenging but never unfair...masterpiece,10,2024-05-19,PLAYSTATION 4,user
eguskino,Probably my favorite game of all time. There is no fluff and the combat mechanics are the most fun I've ever had. Love the story and the characters.,10,2024-05-09,PLAYSTATION 4,user
woshixd174,"Great game. Really love the atmosphere and combat of the game. Tons of bosses and enemy types to content with. Parrying is a key factor in this game. Content wise is pretty much identical to other fromsoft games. The Story is surprisingly good even though its a soulslike game. The ending, depends on which will leave you kind of heartbroken in a way. Overall this game does almost everything very well and is a definite recommend.",9,2023-10-18,PLAYSTATION 4,user
Codebreaker_94,For me the #1 Fromsoftware Game and I love all of them. Sekiro may has the best gameplay ever made. Never before fights felt so massive and satisfying. The fight vs Isshin was one of the most incredible experiences I've ever made in gaming. Beating the game feels amazing.,10,2024-05-07,PLAYSTATION 4,user
Stardust2400,"A really average experience. While the combat is top tier and there’s some absolutely fantastic bosses, the rest of the game is pretty unremarkable. The areas are forgettable with few exceptions, the music is average with very few OSTs that I would consider great, the stealth mechanics are fine but nothing to write home about and the story is disappointing. It’s a game with very few flaws, but also a game with nothing that truly stands out save from the combat system.",9,2024-05-05,PLAYSTATION 4,user
EdrisSeddiqi,The best game that I have ever played especially in terms of combat style. The combat style can give you a painful and enjoyable experience,10,2024-05-05,PLAYSTATION 4,user
drlowdon,"Sekiro’s combat system is amongst the best in gaming and the excellent stealth and traversal systems are equally as good. Even when compared to other From Software games however, this game is punishingly difficult and without co-op or the ability to level up your character there are multiple points at which the challenge will be insurmountable for many players. Sekiro’s quality is undeniable, but personally I feel it would have been a more enjoyable experience if the difficulty was just toned down a notch or two.",8,2024-05-02,PLAYSTATION 4,user
LANO0522,It will be remembered as a fast and very batting game and I can't forget this game.,10,2024-04-30,PLAYSTATION 4,user
Fides189,"Second favorite From Soft game. I'm a **** for the setting and love a good ninja/samurai game, so I was definitely biased walking into this. But the combat loop was just so satisfying. The clang from the parries and back and forth with each boss got the heart racing every time. Platinumed it a couple years ago, but recently went back to do a couple bosses and still had it. Overall, great experience, punishing gameplay, but all the more satisfying when you overcome the foe.",10,2024-04-29,PLAYSTATION 4,user
ceeky,It feels like the game is just difficult.. to be able to say it is difficult.,0,2024-04-28,PLAYSTATION 4,user
Sakamaki,"Peak gameplay, peak combat, absolutely perfect masterpiece. One of the greatest games of all time.",10,2024-04-28,PLAYSTATION 4,user
Qiotopit,"Absolute masterpiece, incredible gameplay level design and artistic direction , good game even in 2034",10,2024-04-24,PLAYSTATION 4,user
kwstas2,"I just hate this game,it's way too difficult. I have finished Elden Ring and the Nioh games with some help from summons but I just cannot possibly do it here. I can't say anything more,I understand that for a very skilled gamer this might be great. I am not that bad myself, I played a hella lot of games but sekiro its just unplayable to me because of the difficulty so I cannot give anything else other than 0 for a game that I cannot play. I really don't want to undermine anyone's enjoyment with this game, maybe it's just my skill issue but I honestly believe that this is a fundamentally bad game, one that is not investing in the concept of having fun but on being punished for your own existence, a game that tries to make you pity yourself for how unskilled and pathetic you are. I see how people might enjoy this whole idea for a game but not me personally.",0,2024-04-21,PLAYSTATION 4,user
Jattaman,Gameplay assolutamente eccezionale. Comparto tecnico validissimi e framerate granitico. Feedback dei colpi eccellente come sa fare From Software. Uno dei giochi migliori di sempre.,10,2024-04-19,PLAYSTATION 4,user
Traxillion,"An absolute masterclass of a combat system spearheads this game to glory. Just by playing the first couple of hours, you can instantly recognize it's a FromSoft game but they changed and added so many features from the Souls series that it genuinely feels like something new. The best example is how the combat system differs from the Souls games, being more about countering your enemy repeatedly than cheesing it. It might be a bit rough during the beginning before the combat clicks for you but when that combat clicks it truly becomes a unique experience. Great music, great enemy design (even if it feels like the roster is a bit limited), great environments, and overall just a great game.",8,2024-04-15,PLAYSTATION 4,user
ShogunMorty,Best sword combat in any game period. Once you get used to the mechanics its probably the best combat fromsoftware has ever created! highly recommend it to anyone who likes action games! Combat is 10/10,10,2024-04-11,PLAYSTATION 4,user
Pixelgod,"Pese a que el combate, escenarios, bosses, personajes... de este juego son todos maravillosos, la historia no me ha llegado a atrapar, y aunque en todo momento he entendido que estaba haciendo y por que, no entendía nada del mundo o sus villanos, por eso, lamentablemente no puedo darle un 10.",9,2024-04-10,PLAYSTATION 4,user
yaschaa,"I have tried, so so hard, to love this one. I love every other FromSoft game. I love being challenged -- I think it's extremely rewarding. I love the utter, unabashed Japanese-ness of this game -- I truly do. It just, so unfortunately, ****. It ****. And that makes me sad. It is a game that robs you of options on how to play. There is also zero payoff to killing bosses -- there's more of a ""good riddance"" feeling, rather than a ""good battle"" feeling after killing a boss that you've been bashing your head against the wall trying to eliminate for days. I hate the control scheme as well. I hate how repetitive it is, and I hate that it actively tries to punish you for dying. The Souls formula (and yes, I am going to relate it to the other ones, because they introduce the same dying mechanic, so I am going to criticize how they erred on it in this one) is perverted greatly by actively punishing you by dying more and more. It was a bad mechanic in DS2, and it was a bad mechanic in Demon's Souls. I can say, for certain, that I am totally sad that I do not like this game, but I can also say, for certain, that I do not like this game.",4,2024-04-09,PLAYSTATION 4,user
HeroOfTime64,exciting and engaging gameplay but a repetitive gameplay loop and although it has great bosses they tend to feel as though they don't differentiate enough from the rest of bosses. overall a great one time experience i don't feel the drive to replay as i do with past fromsoft titles,7,2024-04-05,PLAYSTATION 4,user
DigiConnoiseur,"Sekiro is a testament to exceptional gameplay, particularly evident in its combat system. The focus on precision and mastery sets it apart, offering a fast-paced, intense, and deeply satisfying experience. FromSoftware's refinement of Dark Souls' combat system shines through, with Sekiro's combat feeling like a dance of blade and reflex. Unlike traditional RPGs where progression hinges on character upgrades, Sekiro's progression is rooted in player skill. Mastery of Wolf's trusty katana, Kusabimaru, is paramount, allowing for creative approaches to encounters. Whether employing stealth and Ninjutsu techniques or unleashing Combat Arts alongside Prosthetic Tools, every encounter feels dynamic and purposeful. Graphics uphold the game's immersive atmosphere, blending gritty realism based on Japan's Sengoku era with fantastical elements inspired by Japanese mythology. While the story takes a backseat to gameplay, it provides a solid backdrop enriched by memorable characters and voice acting. Traversal is fluid and agile, mirroring the grace of combat. Wolf's mobility, including wall-jumping and grappling, adds depth to exploration, opening up verticality and strategic advantages. Level design, though linear, is meticulously crafted, offering branching paths and varied environments. While enemy variety is generally satisfying, certain areas may feel lacking in diversity, impacting the overall experience. Boss fights stand as the pinnacle of Sekiro's design, offering thrilling encounters that demand skill and adaptation. Each boss presents a unique challenge, with movesets mirroring those of regular enemies encountered throughout the game. The crescendo of techniques and strategies learned throughout the journey culminates in a gratifying finale. Despite its relatively shorter length compared to other FromSoftware titles, Sekiro's concentrated content ensures a rich and fulfilling experience. Overall, Sekiro emerges as a standout masterpiece, showcasing FromSoftware's prowess in game design. With its emphasis on skill-based gameplay and meticulous attention to detail, Sekiro earns a well-deserved rating of 9.8/10.",10,2024-04-04,PLAYSTATION 4,user
IsshhinAshinaa,"The best game of all time basically. Combat is incredible, the story good, and the final boss is perfect.",10,2024-04-01,PLAYSTATION 4,user
ojciecmatki,"This is the perfect game for me. It has all I ever would want from Samurai based game. It has the best combat system that i've ever seen - it's so flawless that I have no idea how it was possible to develop such game. This game is difficult - probably the hardest game that I've ever played but it's also fair. It's fair in a way that when you learn how to play you will just beat the game. It's definition of ""get good and get rewarded"". Unlike other souls game there's 0 rng involved in this game which is why it makes it so rewarding. When you die you know that you died because of your fault, when you win you know that you would beat that boss second time on first try.",10,2024-03-25,PLAYSTATION 4,user
